Unnamed: 0,Content ID,Unnamed: 2,Type,Datetime,Category,Sentiment,Score
18804,279fdb2b-e9ca-4531-b55f-c8fe294083cd,,intrigued,2021-04-06 22:07:00,Healthy Eating,positive,45
18805,279fdb2b-e9ca-4531-b55f-c8fe294083cd,,heart,2021-02-03 17:11:00,Healthy Eating,positive,60
18806,279fdb2b-e9ca-4531-b55f-c8fe294083cd,,interested,2020-09-11 11:39:00,Healthy Eating,positive,30
18809,2297a93f-370d-47e7-8df3-3d464b3a0c0a,,intrigued,2021-01-02 16:06:00,healthy eating,positive,45
18810,2297a93f-370d-47e7-8df3-3d464b3a0c0a,,indifferent,2020-01-11 17:51:00,healthy eating,neutral,20
18811,2297a93f-370d-47e7-8df3-3d464b3a0c0a,,heart,2020-01-07 20:55:00,healthy eating,positive,60
18815,2297a93f-370d-47e7-8df3-3d464b3a0c0a,,scared,2020-01-12 15:00:00,healthy eating,negative,15
18825,25290b06-ca05-43eb-8e54-e345a41ddba7,,like,2021-05-01 23:44:00,education,positive,50
18826,25290b06-ca05-43eb-8e54-e345a41ddba7,,want,2021-07-04 12:51:00,education,positive,70
18827,25290b06-ca05-43eb-8e54-e345a41ddba7,,peeking,2020-02-12 19:40:00,education,neutral,35
18828,25290b06-ca05-43eb-8e54-e345a41ddba7,,love,2021-04-01 10:23:00,education,positive,65
18829,25290b06-ca05-43eb-8e54-e345a41ddba7,,heart,2021-02-02 19:33:00,education,positive,60
18830,25290b06-ca05-43eb-8e54-e345a41ddba7,,worried,2020-11-07 07:34:00,education,negative,12
18833,25290b06-ca05-43eb-8e54-e345a41ddba7,,super love,2020-01-12 05:49:00,education,positive,75
18836,25290b06-ca05-43eb-8e54-e345a41ddba7,,adore,2021-04-01 13:16:00,education,positive,72
18838,25290b06-ca05-43eb-8e54-e345a41ddba7,,adore,2020-11-08 15:46:00,education,positive,72
18839,25290b06-ca05-43eb-8e54-e345a41ddba7,,heart,2020-10-08 07:07:00,education,positive,60
18841,25290b06-ca05-43eb-8e54-e345a41ddba7,,like,2021-06-05 19:20:00,education,positive,50
18842,25290b06-ca05-43eb-8e54-e345a41ddba7,,scared,2021-12-05 20:19:00,education,negative,15
18844,25290b06-ca05-43eb-8e54-e345a41ddba7,,cherish,2020-11-10 09:38:00,education,positive,70
18850,25290b06-ca05-43eb-8e54-e345a41ddba7,,super love,2021-11-01 19:06:00,education,positive,75
18854,25290b06-ca05-43eb-8e54-e345a41ddba7,,love,2021-11-04 16:15:00,education,positive,65
18855,25290b06-ca05-43eb-8e54-e345a41ddba7,,super love,2020-10-08 18:01:00,education,positive,75
18856,25290b06-ca05-43eb-8e54-e345a41ddba7,,hate,2020-03-07 22:48:00,education,negative,5
18859,0411a1da-97e1-44b6-945d-06b4682ba802,,super love,2021-10-05 22:13:00,technology,positive,75
18861,0411a1da-97e1-44b6-945d-06b4682ba802,,interested,2020-03-10 12:48:00,technology,positive,30
18863,0411a1da-97e1-44b6-945d-06b4682ba802,,love,2021-09-06 08:55:00,technology,positive,65
18866,0411a1da-97e1-44b6-945d-06b4682ba802,,like,2021-01-03 08:33:00,technology,positive,50
18868,0411a1da-97e1-44b6-945d-06b4682ba802,,adore,2021-10-04 09:25:00,technology,positive,72
18869,0411a1da-97e1-44b6-945d-06b4682ba802,,love,2021-11-02 12:31:00,technology,positive,65
18870,0411a1da-97e1-44b6-945d-06b4682ba802,,indifferent,2020-07-11 14:24:00,technology,neutral,20
18881,0411a1da-97e1-44b6-945d-06b4682ba802,,love,2021-05-06 10:13:00,technology,positive,65
18883,0411a1da-97e1-44b6-945d-06b4682ba802,,worried,2021-01-02 10:00:00,technology,negative,12
18887,0411a1da-97e1-44b6-945d-06b4682ba802,,heart,2020-12-11 12:24:00,technology,positive,60
18888,0411a1da-97e1-44b6-945d-06b4682ba802,,like,2020-06-09 08:58:00,technology,positive,50
18891,ef802d01-6269-4d21-9159-f1386c75e789,,dislike,2020-04-12 15:44:00,technology,negative,10
18892,ef802d01-6269-4d21-9159-f1386c75e789,,interested,2021-09-03 11:49:00,technology,positive,30
18898,ef802d01-6269-4d21-9159-f1386c75e789,,peeking,2021-09-03 00:58:00,technology,neutral,35
18901,ef802d01-6269-4d21-9159-f1386c75e789,,love,2020-10-11 18:17:00,technology,positive,65
18903,ee18c383-1e7a-4507-9e78-1061da09143a,,want,2020-08-12 03:00:00,education,positive,70
18904,ee18c383-1e7a-4507-9e78-1061da09143a,,want,2021-03-03 05:45:00,education,positive,70
18906,ee18c383-1e7a-4507-9e78-1061da09143a,,want,2020-02-08 04:06:00,education,positive,70
18908,ee18c383-1e7a-4507-9e78-1061da09143a,,super love,2021-06-01 03:18:00,education,positive,75
18910,ee18c383-1e7a-4507-9e78-1061da09143a,,love,2021-05-03 05:52:00,education,positive,65
18913,ee18c383-1e7a-4507-9e78-1061da09143a,,disgust,2020-02-11 21:15:00,education,negative,0
18915,ee18c383-1e7a-4507-9e78-1061da09143a,,peeking,2021-10-03 12:08:00,education,neutral,35
18916,ee18c383-1e7a-4507-9e78-1061da09143a,,like,2021-10-05 08:21:00,education,positive,50
18920,ee18c383-1e7a-4507-9e78-1061da09143a,,super love,2021-10-05 06:33:00,education,positive,75
18921,ee18c383-1e7a-4507-9e78-1061da09143a,,dislike,2020-09-07 20:13:00,education,negative,10
18925,ee18c383-1e7a-4507-9e78-1061da09143a,,adore,2021-10-06 23:22:00,education,positive,72
18929,ee18c383-1e7a-4507-9e78-1061da09143a,,super love,2021-06-02 03:01:00,education,positive,75
18930,ee18c383-1e7a-4507-9e78-1061da09143a,,hate,2021-09-05 15:47:00,education,negative,5
18933,ee18c383-1e7a-4507-9e78-1061da09143a,,super love,2021-03-06 21:00:00,education,positive,75
18938,ee0988ef-8656-4a63-9515-a2533b772636,,interested,2021-09-05 03:23:00,travel,positive,30
18946,ee0988ef-8656-4a63-9515-a2533b772636,,worried,2021-01-01 09:38:00,travel,negative,12
18950,ee0988ef-8656-4a63-9515-a2533b772636,,adore,2020-10-11 15:37:00,travel,positive,72
18954,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,,dislike,2021-04-02 03:19:00,soccer,negative,10
18963,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,heart,2021-04-01 00:56:00,dogs,positive,60
18964,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,love,2021-12-06 03:30:00,dogs,positive,65
18965,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,indifferent,2020-03-10 07:29:00,dogs,neutral,20
18967,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,want,2020-03-09 02:50:00,dogs,positive,70
18968,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,heart,2021-04-04 11:31:00,dogs,positive,60
18972,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,indifferent,2020-11-09 10:26:00,dogs,neutral,20
18975,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,love,2020-06-07 01:28:00,dogs,positive,65
18979,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,worried,2021-03-06 02:36:00,dogs,negative,12
18987,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,worried,2020-07-08 15:33:00,dogs,negative,12
18989,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,super love,2020-04-08 08:15:00,dogs,positive,75
18990,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,intrigued,2021-12-01 23:58:00,dogs,positive,45
18994,df2214cb-61f3-4744-86a8-7c01e501bc27,,cherish,2021-01-02 16:10:00,cooking,positive,70
18995,df2214cb-61f3-4744-86a8-7c01e501bc27,,super love,2021-01-03 09:08:00,cooking,positive,75
18997,df2214cb-61f3-4744-86a8-7c01e501bc27,,intrigued,2021-09-01 13:42:00,cooking,positive,45
19001,df2214cb-61f3-4744-86a8-7c01e501bc27,,worried,2020-08-09 08:55:00,cooking,negative,12
19002,df2214cb-61f3-4744-86a8-7c01e501bc27,,want,2021-12-05 09:55:00,cooking,positive,70
19004,df2214cb-61f3-4744-86a8-7c01e501bc27,,worried,2021-07-04 09:38:00,cooking,negative,12
19005,df2214cb-61f3-4744-86a8-7c01e501bc27,,adore,2021-04-05 02:09:00,cooking,positive,72
19006,df2214cb-61f3-4744-86a8-7c01e501bc27,,heart,2020-11-09 03:11:00,cooking,positive,60
19014,b15792cb-995f-473e-8372-5cbe88eb059b,,love,2020-01-09 21:48:00,travel,positive,65
19015,b15792cb-995f-473e-8372-5cbe88eb059b,,want,2020-11-11 02:00:00,travel,positive,70
19017,b15792cb-995f-473e-8372-5cbe88eb059b,,worried,2021-11-01 13:35:00,travel,negative,12
19018,b15792cb-995f-473e-8372-5cbe88eb059b,,cherish,2021-01-03 10:12:00,travel,positive,70
19019,b15792cb-995f-473e-8372-5cbe88eb059b,,indifferent,2020-04-11 18:01:00,travel,neutral,20
19023,b15792cb-995f-473e-8372-5cbe88eb059b,,dislike,2021-10-05 17:04:00,travel,negative,10
19024,b15792cb-995f-473e-8372-5cbe88eb059b,,cherish,2020-01-12 07:51:00,travel,positive,70
19025,b15792cb-995f-473e-8372-5cbe88eb059b,,adore,2020-07-09 21:43:00,travel,positive,72
19027,b15792cb-995f-473e-8372-5cbe88eb059b,,heart,2020-10-10 16:02:00,travel,positive,60
19028,b15792cb-995f-473e-8372-5cbe88eb059b,,super love,2021-04-01 11:28:00,travel,positive,75
19029,b15792cb-995f-473e-8372-5cbe88eb059b,,like,2021-04-01 06:50:00,travel,positive,50
19031,b15792cb-995f-473e-8372-5cbe88eb059b,,hate,2020-11-09 07:21:00,travel,negative,5
19032,b15792cb-995f-473e-8372-5cbe88eb059b,,adore,2020-07-07 17:20:00,travel,positive,72
19033,b15792cb-995f-473e-8372-5cbe88eb059b,,scared,2021-12-01 01:55:00,travel,negative,15
19034,b15792cb-995f-473e-8372-5cbe88eb059b,,intrigued,2020-07-08 06:16:00,travel,positive,45
19036,b15792cb-995f-473e-8372-5cbe88eb059b,,disgust,2021-01-05 07:35:00,travel,negative,0
19038,b15792cb-995f-473e-8372-5cbe88eb059b,,love,2020-07-07 19:19:00,travel,positive,65
19039,b15792cb-995f-473e-8372-5cbe88eb059b,,heart,2021-04-02 02:02:00,travel,positive,60
19041,b15792cb-995f-473e-8372-5cbe88eb059b,,interested,2020-11-12 10:31:00,travel,positive,30
19042,b15792cb-995f-473e-8372-5cbe88eb059b,,hate,2020-09-09 08:07:00,travel,negative,5
19045,b15792cb-995f-473e-8372-5cbe88eb059b,,heart,2020-04-08 16:50:00,travel,positive,60
19047,881d8944-8eeb-4439-b40c-9396a1e31f20,,super love,2021-02-04 07:26:00,science,positive,75
19052,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,like,2020-03-07 19:08:00,soccer,positive,50
19054,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,like,2021-12-01 17:04:00,soccer,positive,50
19056,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,want,2021-12-03 06:58:00,soccer,positive,70
19059,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,hate,2020-09-12 14:37:00,soccer,negative,5
19063,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,want,2021-07-05 08:23:00,soccer,positive,70
19069,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,scared,2021-08-05 13:20:00,soccer,negative,15
19072,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,heart,2020-03-07 22:23:00,soccer,positive,60
19074,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,indifferent,2021-11-02 23:52:00,soccer,neutral,20
19080,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,adore,2020-05-08 10:27:00,soccer,positive,72
19081,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,heart,2020-07-08 10:08:00,soccer,positive,60
19086,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,interested,2020-02-11 19:54:00,soccer,positive,30
19091,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,super love,2021-03-02 21:22:00,soccer,positive,75
19099,fea8d77c-fd0b-4678-868f-fbae567642f3,,adore,2020-04-12 04:52:00,science,positive,72
19101,fea8d77c-fd0b-4678-868f-fbae567642f3,,cherish,2021-11-01 16:11:00,science,positive,70
19102,fea8d77c-fd0b-4678-868f-fbae567642f3,,indifferent,2021-06-02 09:43:00,science,neutral,20
19104,fea8d77c-fd0b-4678-868f-fbae567642f3,,hate,2020-05-08 01:54:00,science,negative,5
19107,8945e374-9170-4799-b6b0-78fd9d5821a6,,want,2020-07-11 20:56:00,studying,positive,70
19108,8945e374-9170-4799-b6b0-78fd9d5821a6,,indifferent,2020-07-12 06:28:00,studying,neutral,20
19116,8945e374-9170-4799-b6b0-78fd9d5821a6,,super love,2020-06-09 21:56:00,studying,positive,75
19118,8945e374-9170-4799-b6b0-78fd9d5821a6,,peeking,2020-04-10 23:09:00,studying,neutral,35
19122,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,interested,2020-01-07 07:53:00,cooking,positive,30
19123,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,hate,2021-01-06 06:34:00,cooking,negative,5
19125,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,disgust,2021-11-06 16:05:00,cooking,negative,0
19126,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,hate,2020-03-10 23:35:00,cooking,negative,5
19127,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,scared,2021-01-04 10:06:00,cooking,negative,15
19128,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,intrigued,2020-11-11 23:30:00,cooking,positive,45
19131,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,scared,2021-11-06 23:45:00,cooking,negative,15
19133,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,worried,2020-12-10 11:37:00,cooking,negative,12
19138,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,super love,2020-08-07 04:31:00,cooking,positive,75
19143,b0782637-2604-40f7-8fc6-5e7d9ffd2255,,want,2021-01-03 11:56:00,cooking,positive,70
19147,55f46794-426f-441b-bb60-53b5e6beebc5,,adore,2021-12-04 11:30:00,food,positive,72
19148,55f46794-426f-441b-bb60-53b5e6beebc5,,want,2021-11-03 19:18:00,food,positive,70
19154,55f46794-426f-441b-bb60-53b5e6beebc5,,like,2020-08-11 07:16:00,food,positive,50
19156,55f46794-426f-441b-bb60-53b5e6beebc5,,indifferent,2020-12-11 18:32:00,food,neutral,20
19157,55f46794-426f-441b-bb60-53b5e6beebc5,,love,2020-03-08 10:42:00,food,positive,65
19158,55f46794-426f-441b-bb60-53b5e6beebc5,,peeking,2021-03-03 05:16:00,food,neutral,35
19162,55f46794-426f-441b-bb60-53b5e6beebc5,,worried,2020-03-10 04:25:00,food,negative,12
19163,55f46794-426f-441b-bb60-53b5e6beebc5,,intrigued,2020-10-09 01:25:00,food,positive,45
19164,55f46794-426f-441b-bb60-53b5e6beebc5,,adore,2020-05-07 23:03:00,food,positive,72
19166,55f46794-426f-441b-bb60-53b5e6beebc5,,love,2020-01-11 18:29:00,food,positive,65
19168,55f46794-426f-441b-bb60-53b5e6beebc5,,dislike,2020-04-12 11:56:00,food,negative,10
19169,55f46794-426f-441b-bb60-53b5e6beebc5,,cherish,2021-02-02 22:17:00,food,positive,70
19171,e61a1b04-17e4-4918-a637-ebfc59783ad0,,adore,2021-09-02 07:10:00,fitness,positive,72
19173,e61a1b04-17e4-4918-a637-ebfc59783ad0,,disgust,2021-02-06 18:46:00,fitness,negative,0
19175,e61a1b04-17e4-4918-a637-ebfc59783ad0,,like,2020-11-12 19:49:00,fitness,positive,50
19176,e61a1b04-17e4-4918-a637-ebfc59783ad0,,hate,2020-01-10 20:29:00,fitness,negative,5
19178,e61a1b04-17e4-4918-a637-ebfc59783ad0,,interested,2020-09-12 06:01:00,fitness,positive,30
19180,e61a1b04-17e4-4918-a637-ebfc59783ad0,,like,2021-06-01 11:04:00,fitness,positive,50
19181,e61a1b04-17e4-4918-a637-ebfc59783ad0,,adore,2020-12-08 00:10:00,fitness,positive,72
19184,e61a1b04-17e4-4918-a637-ebfc59783ad0,,dislike,2021-06-04 09:48:00,fitness,negative,10
19185,e61a1b04-17e4-4918-a637-ebfc59783ad0,,super love,2020-09-12 02:33:00,fitness,positive,75
19188,e61a1b04-17e4-4918-a637-ebfc59783ad0,,hate,2020-07-09 19:11:00,fitness,negative,5
19189,e61a1b04-17e4-4918-a637-ebfc59783ad0,,disgust,2020-09-11 18:59:00,fitness,negative,0
19192,e61a1b04-17e4-4918-a637-ebfc59783ad0,,want,2021-11-03 02:44:00,fitness,positive,70
19198,e61a1b04-17e4-4918-a637-ebfc59783ad0,,worried,2020-11-11 14:47:00,fitness,negative,12
19199,e61a1b04-17e4-4918-a637-ebfc59783ad0,,indifferent,2021-12-03 10:31:00,fitness,neutral,20
19200,e61a1b04-17e4-4918-a637-ebfc59783ad0,,super love,2020-06-12 12:28:00,fitness,positive,75
19201,e61a1b04-17e4-4918-a637-ebfc59783ad0,,dislike,2021-09-03 07:21:00,fitness,negative,10
19203,e61a1b04-17e4-4918-a637-ebfc59783ad0,,disgust,2021-02-01 10:34:00,fitness,negative,0
19206,e61a1b04-17e4-4918-a637-ebfc59783ad0,,peeking,2021-04-04 01:20:00,fitness,neutral,35
19210,e61a1b04-17e4-4918-a637-ebfc59783ad0,,love,2021-06-05 11:50:00,fitness,positive,65
19211,e61a1b04-17e4-4918-a637-ebfc59783ad0,,disgust,2021-08-06 10:28:00,fitness,negative,0
19222,343362dd-20e1-4b98-ad23-e3d8d497f98e,,dislike,2021-11-06 16:18:00,travel,negative,10
19223,343362dd-20e1-4b98-ad23-e3d8d497f98e,,scared,2020-03-11 18:28:00,travel,negative,15
19224,343362dd-20e1-4b98-ad23-e3d8d497f98e,,worried,2021-11-06 11:19:00,travel,negative,12
19227,343362dd-20e1-4b98-ad23-e3d8d497f98e,,scared,2020-07-10 11:53:00,travel,negative,15
19237,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,scared,2021-04-01 13:17:00,veganism,negative,15
19244,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,scared,2020-04-10 09:32:00,veganism,negative,15
19245,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,worried,2021-12-04 19:56:00,veganism,negative,12
19250,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,heart,2020-11-12 02:53:00,veganism,positive,60
19251,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,disgust,2020-04-07 21:38:00,veganism,negative,0
19253,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,like,2020-03-09 01:48:00,veganism,positive,50
19254,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,scared,2021-06-02 09:38:00,veganism,negative,15
19255,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,hate,2020-08-07 20:29:00,veganism,negative,5
19259,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,peeking,2020-07-08 00:10:00,veganism,neutral,35
19260,d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6,,want,2020-06-10 14:48:00,veganism,positive,70
19263,f663d05c-74ce-424b-89f2-58009b0095fb,,intrigued,2021-01-06 01:15:00,public speaking,positive,45
19265,f663d05c-74ce-424b-89f2-58009b0095fb,,disgust,2021-11-03 14:51:00,public speaking,negative,0
19266,f663d05c-74ce-424b-89f2-58009b0095fb,,worried,2021-07-01 18:15:00,public speaking,negative,12
19268,f663d05c-74ce-424b-89f2-58009b0095fb,,dislike,2020-12-10 00:34:00,public speaking,negative,10
19271,f663d05c-74ce-424b-89f2-58009b0095fb,,like,2021-07-01 15:26:00,public speaking,positive,50
19275,f663d05c-74ce-424b-89f2-58009b0095fb,,want,2021-04-03 05:36:00,public speaking,positive,70
19278,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,,heart,2021-12-01 13:10:00,tennis,positive,60
19280,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,,peeking,2021-08-01 05:39:00,tennis,neutral,35
19281,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,,worried,2020-07-07 08:52:00,tennis,negative,12
19283,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,,worried,2020-06-08 08:58:00,tennis,negative,12
19288,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,,cherish,2021-03-04 19:19:00,education,positive,70
19289,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,,super love,2021-09-01 17:24:00,education,positive,75
19290,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,,super love,2021-12-05 23:19:00,education,positive,75
19293,845fe8d4-bffc-485f-ae96-fd8fe9ea013d,,hate,2021-09-04 13:30:00,education,negative,5
19301,4c1ae4ba-078a-4720-aff0-817c7d549387,,hate,2021-11-03 16:45:00,cooking,negative,5
19303,4c1ae4ba-078a-4720-aff0-817c7d549387,,scared,2021-02-03 03:07:00,cooking,negative,15
19304,4c1ae4ba-078a-4720-aff0-817c7d549387,,disgust,2020-06-10 05:48:00,cooking,negative,0
19305,4c1ae4ba-078a-4720-aff0-817c7d549387,,interested,2021-02-06 14:43:00,cooking,positive,30
19309,4c1ae4ba-078a-4720-aff0-817c7d549387,,disgust,2020-03-12 23:06:00,cooking,negative,0
19310,4c1ae4ba-078a-4720-aff0-817c7d549387,,worried,2021-05-05 17:06:00,cooking,negative,12
19311,4c1ae4ba-078a-4720-aff0-817c7d549387,,hate,2020-02-10 13:22:00,cooking,negative,5
19314,4c1ae4ba-078a-4720-aff0-817c7d549387,,cherish,2020-03-10 23:01:00,cooking,positive,70
19319,4c1ae4ba-078a-4720-aff0-817c7d549387,,disgust,2021-10-03 18:09:00,cooking,negative,0
19327,964173f3-7019-4758-9ab9-df71585aa965,,worried,2020-07-10 23:17:00,veganism,negative,12
19328,964173f3-7019-4758-9ab9-df71585aa965,,disgust,2020-03-12 17:08:00,veganism,negative,0
19330,964173f3-7019-4758-9ab9-df71585aa965,,cherish,2020-04-10 02:10:00,veganism,positive,70
19331,964173f3-7019-4758-9ab9-df71585aa965,,indifferent,2021-07-04 11:26:00,veganism,neutral,20
19332,964173f3-7019-4758-9ab9-df71585aa965,,heart,2021-04-06 12:47:00,veganism,positive,60
19340,964173f3-7019-4758-9ab9-df71585aa965,,cherish,2020-06-10 02:37:00,veganism,positive,70
19341,964173f3-7019-4758-9ab9-df71585aa965,,adore,2021-08-02 21:52:00,veganism,positive,72
19342,964173f3-7019-4758-9ab9-df71585aa965,,cherish,2020-09-12 11:53:00,veganism,positive,70
19343,964173f3-7019-4758-9ab9-df71585aa965,,interested,2020-08-10 08:43:00,veganism,positive,30
19345,964173f3-7019-4758-9ab9-df71585aa965,,interested,2020-12-11 09:48:00,veganism,positive,30
19347,964173f3-7019-4758-9ab9-df71585aa965,,intrigued,2021-12-03 13:22:00,veganism,positive,45
19350,964173f3-7019-4758-9ab9-df71585aa965,,heart,2020-05-11 21:18:00,veganism,positive,60
19353,964173f3-7019-4758-9ab9-df71585aa965,,peeking,2021-06-01 00:34:00,veganism,neutral,35
19354,964173f3-7019-4758-9ab9-df71585aa965,,heart,2020-12-07 09:45:00,veganism,positive,60
19357,fa60edda-2d32-42ab-905d-2f5de379c461,,cherish,2020-08-10 21:22:00,fitness,positive,70
19358,fa60edda-2d32-42ab-905d-2f5de379c461,,want,2020-12-10 11:08:00,fitness,positive,70
19359,fa60edda-2d32-42ab-905d-2f5de379c461,,disgust,2020-05-09 05:04:00,fitness,negative,0
19362,fa60edda-2d32-42ab-905d-2f5de379c461,,intrigued,2020-03-11 00:50:00,fitness,positive,45
19363,fa60edda-2d32-42ab-905d-2f5de379c461,,indifferent,2021-10-05 23:57:00,fitness,neutral,20
19366,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,,intrigued,2020-12-09 21:36:00,soccer,positive,45
19371,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,,super love,2020-06-11 06:00:00,soccer,positive,75
19376,964a54b7-7dc7-40b0-bd94-9898b670f9cd,,super love,2021-05-04 22:01:00,science,positive,75
19382,964a54b7-7dc7-40b0-bd94-9898b670f9cd,,peeking,2021-03-04 14:07:00,science,neutral,35
19383,964a54b7-7dc7-40b0-bd94-9898b670f9cd,,disgust,2021-12-03 02:37:00,science,negative,0
19385,964a54b7-7dc7-40b0-bd94-9898b670f9cd,,cherish,2020-05-07 13:41:00,science,positive,70
19389,964a54b7-7dc7-40b0-bd94-9898b670f9cd,,indifferent,2021-04-05 18:37:00,science,neutral,20
19390,964a54b7-7dc7-40b0-bd94-9898b670f9cd,,intrigued,2021-01-05 23:27:00,science,positive,45
19394,37331f8d-4fc5-42f6-a367-e59ccde67c45,,want,2020-06-10 04:24:00,soccer,positive,70
19396,37331f8d-4fc5-42f6-a367-e59ccde67c45,,adore,2020-11-07 20:45:00,soccer,positive,72
19397,37331f8d-4fc5-42f6-a367-e59ccde67c45,,hate,2021-08-03 23:31:00,soccer,negative,5
19398,37331f8d-4fc5-42f6-a367-e59ccde67c45,,disgust,2021-07-05 04:00:00,soccer,negative,0
19400,37331f8d-4fc5-42f6-a367-e59ccde67c45,,super love,2021-08-01 10:02:00,soccer,positive,75
19401,37331f8d-4fc5-42f6-a367-e59ccde67c45,,dislike,2020-12-07 14:38:00,soccer,negative,10
19403,37331f8d-4fc5-42f6-a367-e59ccde67c45,,worried,2020-04-10 10:00:00,soccer,negative,12
19408,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,hate,2021-01-05 07:58:00,tennis,negative,5
19410,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,want,2021-07-03 11:15:00,tennis,positive,70
19412,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,intrigued,2020-02-11 22:21:00,tennis,positive,45
19416,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,hate,2021-06-01 14:10:00,tennis,negative,5
19419,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,cherish,2020-03-12 12:51:00,tennis,positive,70
19422,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,dislike,2020-08-11 13:04:00,tennis,negative,10
19424,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,scared,2020-01-09 00:17:00,tennis,negative,15
19429,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,dislike,2020-01-08 11:00:00,tennis,negative,10
19437,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,interested,2020-05-09 06:32:00,tennis,positive,30
19438,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,like,2021-07-04 23:55:00,tennis,positive,50
19440,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,scared,2020-02-10 17:52:00,tennis,negative,15
19443,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,scared,2021-03-01 10:51:00,tennis,negative,15
19448,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,dislike,2020-03-07 08:30:00,tennis,negative,10
19449,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,,worried,2020-09-09 15:02:00,tennis,negative,12
19451,cba3c646-6b10-43fe-a1af-a0276815288f,,cherish,2020-06-12 10:53:00,travel,positive,70
19452,cba3c646-6b10-43fe-a1af-a0276815288f,,love,2020-12-11 13:08:00,travel,positive,65
19454,cba3c646-6b10-43fe-a1af-a0276815288f,,interested,2021-09-04 23:13:00,travel,positive,30
19459,80bf3ac3-e94e-44cf-81ef-345a8326802c,,cherish,2021-02-06 09:01:00,veganism,positive,70
19463,80bf3ac3-e94e-44cf-81ef-345a8326802c,,hate,2020-11-11 02:16:00,veganism,negative,5
19464,80bf3ac3-e94e-44cf-81ef-345a8326802c,,like,2020-05-10 10:59:00,veganism,positive,50
